airport,airport_iata,country,city,rental_length,start_date,start_time,return_date,return_time,date_offset,deposit_price,drive_away_price,price,currency,product_name,product_id,airbags,aircon,free_cancellation,doors,group,seats,transmission,mileage,supplier_name,average,cleanliness,condition,dropoff_time,efficiency,location,pickup_time,value_for_money,no_of_ratings,rental_days,total_price
Heathrow Airport,LHR,GB,London,2,2023-07-25,10:00,2023-07-27,10:00,0,164.58,164.58,164.58,GBP,Ford Focus,713207411,1,1,1,4,Compact,5,Manual,Unlimited mileage,Enterprise,8.3,8.2,8.1,9.0,8.7,8.8,7.6,7.8,1890,2,493.74
Heathrow Airport,LHR,GB,London,2,2023-07-25,10:00,2023-07-27,10:00,0,171.44,171.44,171.44,GBP,Nissan Leaf,738512816,1,1,1,4,Compact,5,Automatic,Unlimited mileage,Alamo,8.1,8.4,8.2,9.1,8.2,8.1,7.7,7.4,2627,2,514.3199999999999
Heathrow Airport,LHR,GB,London,2,2023-07-25,10:00,2023-07-27,10:00,0,197.25,197.25,197.25,GBP,Ford Focus,713196471,1,1,1,4,Compact,5,Automatic,Unlimited mileage,Enterprise,8.3,8.2,8.1,9.0,8.7,8.8,7.6,7.8,1890,2,591.75
Heathrow Airport,LHR,GB,London,2,2023-07-25,10:00,2023-07-27,10:00,0,197.5,197.5,197.5,GBP,Vauxhall Astra,742557811,1,1,1,4,Compact,5,Manual,Unlimited km,Arnold Clark,8.2,10.0,9.1,9.9,9.1,7.5,4.2,7.9,5,2,592.5
Heathrow Airport,LHR,GB,London,2,2023-07-25,10:00,2023-07-27,10:00,0,216.97,216.97,216.97,GBP,Nissan Leaf,738611426,1,1,1,4,Compact,5,Automatic,Unlimited mileage,Enterprise,8.3,8.2,8.1,9.0,8.7,8.8,7.6,7.8,1890,2,650.91
Heathrow Airport,LHR,GB,London,2,2023-07-25,10:00,2023-07-27,10:00,0,189.97,189.97,189.97,GBP,Volkswagen T-Cross,723938811,1,1,1,4,Compact,5,Automatic,450 miles per rental,Sixt,7.7,8.6,8.1,9.0,8.2,7.1,6.8,6.9,2010,2,569.91
Heathrow Airport,LHR,GB,London,2,2023-07-25,10:00,2023-07-27,10:00,0,193.99,193.99,193.99,GBP,Skoda Octavia,723943766,1,1,1,4,Intermediate,5,Automatic,450 miles per rental,Sixt,7.7,8.6,8.1,9.0,8.2,7.1,6.8,6.9,2010,2,581.97
Heathrow Airport,LHR,GB,London,2,2023-07-25,10:00,2023-07-27,10:00,0,190.98,190.98,190.98,GBP,Citroen C5 Aircross,723950606,1,1,1,5,Standard,5,Manual,450 miles per rental,Sixt,7.7,8.6,8.1,9.0,8.2,7.1,6.8,6.9,2010,2,572.9399999999999
Heathrow Airport,LHR,GB,London,2,2023-07-25,10:00,2023-07-27,10:00,0,182.5,182.5,182.5,GBP,Ford Fiesta,742557816,1,1,1,4,Economy,5,Manual,Unlimited km,Arnold Clark,8.2,10.0,9.1,9.9,9.1,7.5,4.2,7.9,5,2,547.5
Heathrow Airport,LHR,GB,London,2,2023-07-25,10:00,2023-07-27,10:00,0,219.98,219.98,219.98,GBP,BMW 2 Series,723950226,1,1,1,4,Standard,5,Automatic,450 miles per rental,Sixt,7.7,8.6,8.1,9.0,8.2,7.1,6.8,6.9,2010,2,659.9399999999999
Heathrow Airport,LHR,GB,London,2,2023-07-25,10:00,2023-07-27,10:00,0,193.28,193.28,193.28,GBP,Vauxhall Corsa,713315721,1,1,1,4,Economy,4,Automatic,Unlimited mileage,Enterprise,8.3,8.2,8.1,9.0,8.7,8.8,7.6,7.8,1890,2,579.84
Heathrow Airport,LHR,GB,London,2,2023-07-25,10:00,2023-07-27,10:00,0,187.36,187.36,187.36,GBP,Vauxhall Corsa,713244621,1,1,1,2,Economy,4,Automatic,Unlimited mileage,Enterprise,8.3,8.2,8.1,9.0,8.7,8.8,7.6,7.8,1890,2,562.08
Heathrow Airport,LHR,GB,London,2,2023-07-25,10:00,2023-07-27,10:00,0,234.97,234.97,234.97,GBP,BMW 3 Series,723941866,1,1,1,4,Full-size,5,Automatic,450 miles per rental,Sixt,7.7,8.6,8.1,9.0,8.2,7.1,6.8,6.9,2010,2,704.91
Heathrow Airport,LHR,GB,London,2,2023-07-25,10:00,2023-07-27,10:00,0,240.0,240.0,240.0,GBP,Kia Ceed,742557806,1,1,1,4,Compact,5,Automatic,Unlimited km,Arnold Clark,8.2,10.0,9.1,9.9,9.1,7.5,4.2,7.9,5,2,720.0
Heathrow Airport,LHR,GB,London,2,2023-07-25,10:00,2023-07-27,10:00,0,231.42,231.42,231.42,GBP,Citroen C4,627374008,1,1,1,4,Compact,5,Automatic,Unlimited mileage,Budget,8.1,8.5,7.9,9.3,8.3,8.3,7.4,7.3,2757,2,694.26
Heathrow Airport,LHR,GB,London,2,2023-07-25,10:00,2023-07-27,10:00,0,173.96,173.96,173.96,GBP,Peugeot 308,723939571,1,1,1,4,Compact,5,Automatic,450 miles per rental,Sixt,7.7,8.6,8.1,9.0,8.2,7.1,6.8,6.9,2010,2,521.88
Heathrow Airport,LHR,GB,London,2,2023-07-25,10:00,2023-07-27,10:00,0,177.96,177.96,177.96,GBP,Mini Cooper,723937291,1,1,1,5,Compact,5,Automatic,450 miles per rental,Sixt,7.7,8.6,8.1,9.0,8.2,7.1,6.8,6.9,2010,2,533.88
Heathrow Airport,LHR,GB,London,2,2023-07-25,10:00,2023-07-27,10:00,0,165.98,165.98,165.98,GBP,Volkswagen Polo,723938051,1,1,1,4,Economy,5,Automatic,450 miles per rental,Sixt,7.7,8.6,8.1,9.0,8.2,7.1,6.8,6.9,2010,2,497.93999999999994
Heathrow Airport,LHR,GB,London,2,2023-07-25,10:00,2023-07-27,10:00,0,184.98,184.98,184.98,GBP,BMW 1 Series,723945286,1,1,1,4,Compact,5,Automatic,450 miles per rental,Sixt,7.7,8.6,8.1,9.0,8.2,7.1,6.8,6.9,2010,2,554.9399999999999
Heathrow Airport,LHR,GB,London,2,2023-07-25,10:00,2023-07-27,10:00,0,211.25,211.25,211.25,GBP,Volkswagen Passat,745204711,1,1,1,4,Standard,5,Automatic,200 miles per rental,Surprice,5.6,7.0,7.0,5.5,6.3,4.5,4.0,6.1,210,2,633.75
Heathrow Airport,LHR,GB,London,2,2023-07-25,10:00,2023-07-27,10:00,0,356.4,356.4,356.4,GBP,Mercedes A-Class,730415966,1,1,1,4,Compact,5,Automatic,Unlimited mileage,Avis,8.1,8.6,8.1,9.2,8.4,8.1,7.2,7.3,1533,2,1069.1999999999998
Heathrow Airport,LHR,GB,London,2,2023-07-25,10:00,2023-07-27,10:00,0,356.4,356.4,356.4,GBP,Mercedes A-Class,730409136,1,1,1,4,Compact,5,Automatic,Unlimited mileage,Budget,8.1,8.5,7.9,9.3,8.3,8.3,7.4,7.3,2757,2,1069.1999999999998
Heathrow Airport,LHR,GB,London,2,2023-07-25,10:00,2023-07-27,10:00,0,513.3,513.3,513.3,GBP,Mercedes A-Class,712323801,1,1,1,4,Compact,5,Automatic,Unlimited mileage,Alamo,8.1,8.4,8.2,9.1,8.2,8.1,7.7,7.4,2627,2,1539.8999999999999
Heathrow Airport,LHR,GB,London,2,2023-07-25,10:00,2023-07-27,10:00,0,529.18,529.18,529.18,GBP,Mercedes A-Class,713214051,1,1,1,4,Compact,5,Automatic,Unlimited mileage,Enterprise,8.3,8.2,8.1,9.0,8.7,8.8,7.6,7.8,1890,2,1587.54
Charles de Gaulle Airport,CDG,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,116.61,116.61,116.61,EUR,Renault Twingo,734457736,1,0,1,2,Mini,4,Manual,Unlimited km,Alamo,8.0,8.8,8.0,8.7,8.9,7.9,6.3,7.5,825,2,349.83
Charles de Gaulle Airport,CDG,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,144.7,144.7,144.7,EUR,Peugeot 308,734457666,1,1,1,4,Compact,5,Manual,Unlimited km,Alamo,8.0,8.8,8.0,8.7,8.9,7.9,6.3,7.5,825,2,434.09999999999997
Charles de Gaulle Airport,CDG,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,144.7,144.7,144.7,EUR,Renault Clio,641524391,1,1,1,5,Economy,5,Manual,500 kilometres per rental,Dollar,7.1,8.2,7.7,8.8,7.0,6.3,5.9,6.5,292,2,434.09999999999997
Charles de Gaulle Airport,CDG,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,135.32,135.32,135.32,EUR,Fiat 500,736379621,1,1,1,2,Mini,4,Manual,Unlimited km,Alamo,8.0,8.8,8.0,8.7,8.9,7.9,6.3,7.5,825,2,405.96
Charles de Gaulle Airport,CDG,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,154.94,154.94,154.94,EUR,Peugeot 2008,641524366,1,1,1,4,Compact,5,Manual,500 kilometres per rental,Dollar,7.1,8.2,7.7,8.8,7.0,6.3,5.9,6.5,292,2,464.82
Charles de Gaulle Airport,CDG,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,132.31,132.31,132.31,EUR,Fiat 500,641418121,1,1,1,2/4,Mini,4,Manual,Unlimited km,Thrifty,7.4,8.3,7.8,8.4,7.6,6.8,6.0,7.1,634,2,396.93
Charles de Gaulle Airport,CDG,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,152.33,152.33,152.33,EUR,Renault Clio,641418141,1,1,1,5,Economy,5,Manual,Unlimited km,Thrifty,7.4,8.3,7.8,8.4,7.6,6.8,6.0,7.1,634,2,456.99
Charles de Gaulle Airport,CDG,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,124.7,124.7,124.7,EUR,Fiat 500,641524371,1,1,1,2/4,Mini,4,Manual,500 kilometres per rental,Dollar,7.1,8.2,7.7,8.8,7.0,6.3,5.9,6.5,292,2,374.1
Charles de Gaulle Airport,CDG,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,163.1,163.1,163.1,EUR,Peugeot 2008,641418116,1,1,1,4,Compact,5,Manual,Unlimited km,Thrifty,7.4,8.3,7.8,8.4,7.6,6.8,6.0,7.1,634,2,489.29999999999995
Charles de Gaulle Airport,CDG,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,169.87,169.87,169.87,EUR,Peugeot 308,741041006,1,1,1,4,Compact,5,Manual,Unlimited km,Enterprise,7.9,8.3,8.2,8.6,8.2,7.7,6.9,7.2,593,2,509.61
Charles de Gaulle Airport,CDG,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,184.39,184.39,184.39,EUR,Opel Insignia,734457706,1,1,1,4,Intermediate,5,Automatic,Unlimited km,Alamo,8.0,8.8,8.0,8.7,8.9,7.9,6.3,7.5,825,2,553.17
Charles de Gaulle Airport,CDG,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,175.58,175.58,175.58,EUR,Peugeot 308,734457661,1,1,1,4,Compact,5,Automatic,Unlimited km,Alamo,8.0,8.8,8.0,8.7,8.9,7.9,6.3,7.5,825,2,526.74
Charles de Gaulle Airport,CDG,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,245.83,245.83,245.83,EUR,Volvo XC60,747390596,1,1,1,4,Premium,5,Automatic,500 kilometres per rental,Alamo,8.0,8.8,8.0,8.7,8.9,7.9,6.3,7.5,825,2,737.49
Charles de Gaulle Airport,CDG,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,158.55,158.55,158.55,EUR,Fiat 500e,737841661,1,1,1,2,Economy,4,Automatic,440 kilometres per rental,Keddy By Europcar,7.5,7.7,7.5,9.0,7.8,7.6,6.2,7.1,787,2,475.65000000000003
Charles de Gaulle Airport,CDG,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,168.15,168.15,168.15,EUR,Opel Corsa,741051816,1,1,1,4,Economy,4,Manual,Unlimited km,Enterprise,7.9,8.3,8.2,8.6,8.2,7.7,6.9,7.2,593,2,504.45000000000005
Charles de Gaulle Airport,CDG,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,164.59,164.59,164.59,EUR,Hyundai Kona,731123366,1,1,1,4,Compact,5,Automatic,500 kilometres per rental,Europcar,7.5,8.1,8.0,9.1,7.5,8.0,5.8,7.0,3455,2,493.77
Charles de Gaulle Airport,CDG,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,178.32,178.32,178.32,EUR,Opel Mokka,741044946,1,1,1,4,Compact,5,Manual,Unlimited km,Enterprise,7.9,8.3,8.2,8.6,8.2,7.7,6.9,7.2,593,2,534.96
Charles de Gaulle Airport,CDG,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,150.75,150.75,150.75,EUR,Renault Twingo,741069571,1,1,1,4,Mini,4,Manual,Unlimited km,Enterprise,7.9,8.3,8.2,8.6,8.2,7.7,6.9,7.2,593,2,452.25
Charles de Gaulle Airport,CDG,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,161.21,161.21,161.21,EUR,Peugeot e-208,731068656,1,1,1,4,Economy,5,Automatic,500 kilometres per rental,Europcar,7.5,8.1,8.0,9.1,7.5,8.0,5.8,7.0,3455,2,483.63
Charles de Gaulle Airport,CDG,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,223.87,223.87,223.87,EUR,Nissan Qashqai,741063661,1,1,1,4,Intermediate,5,Manual,Unlimited km,Enterprise,7.9,8.3,8.2,8.6,8.2,7.7,6.9,7.2,593,2,671.61
Charles de Gaulle Airport,CDG,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,171.46,171.46,171.46,EUR,Hyundai Kona GPS,737811871,1,1,1,4,Compact,5,Automatic,440 kilometres per rental,Keddy By Europcar,7.5,7.7,7.5,9.0,7.8,7.6,6.2,7.1,787,2,514.38
Charles de Gaulle Airport,CDG,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,218.98,218.98,218.98,EUR,Volkswagen ID.4,743637631,1,1,1,5,Standard,5,Automatic,500 kilometres per rental,Sixt,8.2,8.4,8.7,9.1,8.6,8.5,7.2,7.6,2306,2,656.9399999999999
Charles de Gaulle Airport,CDG,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,221.62,221.62,221.62,EUR,Nissan Qashqai   ,734457721,1,1,1,4,Intermediate,5,Manual,Unlimited km,Alamo,8.0,8.8,8.0,8.7,8.9,7.9,6.3,7.5,825,2,664.86
Charles de Gaulle Airport,CDG,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,181.58,181.58,181.58,EUR,Peugeot 308,640467973,1,1,1,4,Compact,5,Manual,500 kilometres per rental,Sixt,8.2,8.4,8.7,9.1,8.6,8.5,7.2,7.6,2306,2,544.74
Charles de Gaulle Airport,CDG,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,187.73,187.73,187.73,EUR,Citroen C4,641418106,1,1,1,4,Compact,5,Automatic,Unlimited km,Thrifty,7.4,8.3,7.8,8.4,7.6,6.8,6.0,7.1,634,2,563.1899999999999
Charles de Gaulle Airport,CDG,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,175.08,175.08,175.08,EUR,Opel Corsa,729179106,1,1,1,4,Economy,5,Manual,Unlimited km,Hertz,7.0,7.7,7.8,8.4,7.1,7.2,5.7,6.2,1136,2,525.24
Charles de Gaulle Airport,CDG,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,228.29,228.29,228.29,EUR,Nissan X-Trail,734457756,1,1,1,5,Standard,5,Manual,Unlimited km,Alamo,8.0,8.8,8.0,8.7,8.9,7.9,6.3,7.5,825,2,684.87
Charles de Gaulle Airport,CDG,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,189.64,189.64,189.64,EUR,Opel Insignia,734457746,1,1,1,4,Standard,5,Automatic,Unlimited km,Alamo,8.0,8.8,8.0,8.7,8.9,7.9,6.3,7.5,825,2,568.92
Charles de Gaulle Airport,CDG,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,155.09,155.09,155.09,EUR,Fiat 500,729179131,1,1,1,2/4,Mini,4,Manual,Unlimited km,Hertz,7.0,7.7,7.8,8.4,7.1,7.2,5.7,6.2,1136,2,465.27
Charles de Gaulle Airport,CDG,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,167.94,167.94,167.94,EUR,Peugeot e-208,737926196,1,1,1,2,Economy,4,Automatic,440 kilometres per rental,Keddy By Europcar,7.5,7.7,7.5,9.0,7.8,7.6,6.2,7.1,787,2,503.82
Charles de Gaulle Airport,CDG,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,207.88,207.88,207.88,EUR,Opel Mokka,741043961,1,1,1,4,Compact,5,Automatic,Unlimited km,Enterprise,7.9,8.3,8.2,8.6,8.2,7.7,6.9,7.2,593,2,623.64
Charles de Gaulle Airport,CDG,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,161.18,161.18,161.18,EUR,Fiat 500,674679586,1,1,1,2,Mini,4,Manual,500 kilometres per rental,Sixt,8.2,8.4,8.7,9.1,8.6,8.5,7.2,7.6,2306,2,483.54
Charles de Gaulle Airport,CDG,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,230.58,230.58,230.58,EUR,Nissan X-Trail,741079706,1,1,1,5,Standard,5,Manual,Unlimited km,Enterprise,7.9,8.3,8.2,8.6,8.2,7.7,6.9,7.2,593,2,691.74
Charles de Gaulle Airport,CDG,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,170.45,170.45,170.45,EUR,Peugeot 308 Estate,670482576,1,1,1,4,Compact,5,Manual,500 kilometres per rental,Dollar,7.1,8.2,7.7,8.8,7.0,6.3,5.9,6.5,292,2,511.34999999999997
Charles de Gaulle Airport,CDG,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,252.32,252.32,252.32,EUR,Mercedes C-Class,741070556,1,1,1,4,Premium,5,Automatic,500 kilometres per rental,Enterprise,7.9,8.3,8.2,8.6,8.2,7.7,6.9,7.2,593,2,756.96
Charles de Gaulle Airport,CDG,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,152.21,152.21,152.21,EUR,Fiat 500e,732612826,1,1,1,2,Mini,4,Automatic,500 kilometres per rental,Europcar,7.5,8.1,8.0,9.1,7.5,8.0,5.8,7.0,3455,2,456.63
Charles de Gaulle Airport,CDG,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,179.4,179.4,179.4,EUR,Peugeot 308 Estate,675533041,1,1,1,4,Compact,5,Manual,Unlimited km,Thrifty,7.4,8.3,7.8,8.4,7.6,6.8,6.0,7.1,634,2,538.2
Charles de Gaulle Airport,CDG,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,377.96,377.96,377.96,EUR,Opel Vivaro,741081391,1,1,1,4,Standard,9,Manual,500 kilometres per rental,Enterprise,7.9,8.3,8.2,8.6,8.2,7.7,6.9,7.2,593,2,1133.8799999999999
Charles de Gaulle Airport,CDG,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,377.96,377.96,377.96,EUR,Opel Vivaro,734457761,1,1,1,4,Standard,9,Manual,500 kilometres per rental,Alamo,8.0,8.8,8.0,8.7,8.9,7.9,6.3,7.5,825,2,1133.8799999999999
Charles de Gaulle Airport,CDG,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,239.54,239.54,239.54,EUR,Nissan X-Trail   ,741078436,1,1,1,4,Standard,5,Automatic,Unlimited km,Enterprise,7.9,8.3,8.2,8.6,8.2,7.7,6.9,7.2,593,2,718.62
Charles de Gaulle Airport,CDG,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,177.16,177.16,177.16,EUR,Peugeot 208,674686621,1,1,1,4,Economy,5,Manual,500 kilometres per rental,Sixt,8.2,8.4,8.7,9.1,8.6,8.5,7.2,7.6,2306,2,531.48
Charles de Gaulle Airport,CDG,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,232.72,232.72,232.72,EUR,Nissan Qashqai   ,734457716,1,1,1,4,Intermediate,5,Automatic,Unlimited km,Alamo,8.0,8.8,8.0,8.7,8.9,7.9,6.3,7.5,825,2,698.16
Charles de Gaulle Airport,CDG,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,185.96,185.96,185.96,EUR,Volkswagen ID.3,739535556,1,1,1,4,Compact,5,Automatic,500 kilometres per rental,Sixt,8.2,8.4,8.7,9.1,8.6,8.5,7.2,7.6,2306,2,557.88
Charles de Gaulle Airport,CDG,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,235.08,235.08,235.08,EUR,Nissan Qashqai,741062676,1,1,1,4,Intermediate,5,Automatic,Unlimited km,Enterprise,7.9,8.3,8.2,8.6,8.2,7.7,6.9,7.2,593,2,705.24
Charles de Gaulle Airport,CDG,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,211.93,211.93,211.93,EUR,Opel Insignia,741061691,1,1,1,4,Intermediate,5,Automatic,Unlimited km,Enterprise,7.9,8.3,8.2,8.6,8.2,7.7,6.9,7.2,593,2,635.79
Charles de Gaulle Airport,CDG,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,185.09,185.09,185.09,EUR,Peugeot 2008,729179116,1,1,1,4,Economy,5,Manual,Unlimited km,Hertz,7.0,7.7,7.8,8.4,7.1,7.2,5.7,6.2,1136,2,555.27
Charles de Gaulle Airport,CDG,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,282.57,282.57,282.57,EUR,Volvo XC60,747396066,1,1,1,4,Premium,5,Automatic,500 kilometres per rental,Enterprise,7.9,8.3,8.2,8.6,8.2,7.7,6.9,7.2,593,2,847.71
Charles de Gaulle Airport,CDG,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,201.85,201.85,201.85,EUR,Peugeot 308,741040021,1,1,1,4,Compact,5,Automatic,Unlimited km,Enterprise,7.9,8.3,8.2,8.6,8.2,7.7,6.9,7.2,593,2,605.55
Charles de Gaulle Airport,CDG,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,239.33,239.33,239.33,EUR,Ford Kuga,729179076,1,1,1,4,Intermediate,5,Manual,Unlimited km,Hertz,7.0,7.7,7.8,8.4,7.1,7.2,5.7,6.2,1136,2,717.99
Charles de Gaulle Airport,CDG,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,217.97,217.97,217.97,EUR,Opel Insignia,741075481,1,1,1,4,Standard,5,Automatic,Unlimited km,Enterprise,7.9,8.3,8.2,8.6,8.2,7.7,6.9,7.2,593,2,653.91
Charles de Gaulle Airport,CDG,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,163.77,163.77,163.77,EUR,Fiat 500,741046916,1,1,1,2,Mini,4,Manual,Unlimited km,Enterprise,7.9,8.3,8.2,8.6,8.2,7.7,6.9,7.2,593,2,491.31000000000006
Charles de Gaulle Airport,CDG,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,189.64,189.64,189.64,EUR,Peugeot e-208,734457776,1,1,1,5,Economy,5,Automatic,Unlimited km,Alamo,8.0,8.8,8.0,8.7,8.9,7.9,6.3,7.5,825,2,568.92
Charles de Gaulle Airport,CDG,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,311.75,311.75,311.75,EUR,Nissan Qashqai,712974021,1,1,1,4,Intermediate,5,Manual,Unlimited km,Enterprise,7.9,8.3,8.2,8.6,8.2,7.7,6.9,7.2,593,2,935.25
Charles de Gaulle Airport,CDG,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,319.2,319.2,319.2,EUR,Nissan X-Trail,712974066,1,1,1,4,Standard,5,Manual,Unlimited km,Enterprise,7.9,8.3,8.2,8.6,8.2,7.7,6.9,7.2,593,2,957.5999999999999
Charles de Gaulle Airport,CDG,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,226.01,226.01,226.01,EUR,Opel Insignia,734457751,1,1,1,4,Standard,5,Manual,Unlimited km,Alamo,8.0,8.8,8.0,8.7,8.9,7.9,6.3,7.5,825,2,678.03
Charles de Gaulle Airport,CDG,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,263.26,263.26,263.26,EUR,Peugeot 3008,729179071,1,1,1,4,Intermediate,5,Automatic,Unlimited km,Hertz,7.0,7.7,7.8,8.4,7.1,7.2,5.7,6.2,1136,2,789.78
Charles de Gaulle Airport,CDG,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,208.57,208.57,208.57,EUR,Volkswagen Golf,640467983,1,1,1,5,Compact,5,Manual,500 kilometres per rental,Sixt,8.2,8.4,8.7,9.1,8.6,8.5,7.2,7.6,2306,2,625.71
Charles de Gaulle Airport,CDG,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,199.83,199.83,199.83,EUR,Opel Corsa GPS,741051731,1,1,1,4,Economy,4,Automatic,Unlimited km,Enterprise,7.9,8.3,8.2,8.6,8.2,7.7,6.9,7.2,593,2,599.49
Charles de Gaulle Airport,CDG,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,283.48,283.48,283.48,EUR,Opel Mokka,713247886,1,1,1,5,Intermediate,5,Automatic,Unlimited km,Enterprise,7.9,8.3,8.2,8.6,8.2,7.7,6.9,7.2,593,2,850.44
Charles de Gaulle Airport,CDG,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,228.27,228.27,228.27,EUR,Opel Insignia,741076466,1,1,1,5,Standard,5,Manual,Unlimited km,Enterprise,7.9,8.3,8.2,8.6,8.2,7.7,6.9,7.2,593,2,684.8100000000001
Charles de Gaulle Airport,CDG,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,243.81,243.81,243.81,EUR,Hyundai Kona,734457781,1,1,1,5,Compact,5,Automatic,Unlimited km,Alamo,8.0,8.8,8.0,8.7,8.9,7.9,6.3,7.5,825,2,731.4300000000001
Charles de Gaulle Airport,CDG,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,242.1,242.1,242.1,EUR,Citroen Seres 3 GPS,737896406,1,1,1,4,Intermediate,5,Automatic,440 kilometres per rental,Keddy By Europcar,7.5,7.7,7.5,9.0,7.8,7.6,6.2,7.1,787,2,726.3
Charles de Gaulle Airport,CDG,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,215.78,215.78,215.78,EUR,Renault Captur,729179111,1,1,1,4,Compact,5,Automatic,Unlimited km,Hertz,7.0,7.7,7.8,8.4,7.1,7.2,5.7,6.2,1136,2,647.34
Charles de Gaulle Airport,CDG,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,214.58,214.58,214.58,EUR,Audi A1 Sportback,640467963,1,1,1,2,Compact,4,Manual,500 kilometres per rental,Sixt,8.2,8.4,8.7,9.1,8.6,8.5,7.2,7.6,2306,2,643.74
Charles de Gaulle Airport,CDG,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,218.56,218.56,218.56,EUR,Peugeot 308,640467978,1,1,1,4,Compact,5,Automatic,500 kilometres per rental,Sixt,8.2,8.4,8.7,9.1,8.6,8.5,7.2,7.6,2306,2,655.6800000000001
Charles de Gaulle Airport,CDG,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,202.46,202.46,202.46,EUR,Fiat 500e Electric,733082066,1,1,1,2,Economy,4,Automatic,Unlimited km,Budget,7.7,8.2,7.9,8.7,8.1,7.3,7.1,7.1,3603,2,607.38
Charles de Gaulle Airport,CDG,FR,Paris,2,2023-07-25,10:00,2023-07-27,10:00,0,246.25,246.25,246.25,EUR,Hyundai Kona,741041991,1,1,1,5,Compact,5,Automatic,Unlimited km,Enterprise,7.9,8.3,8.2,8.6,8.2,7.7,6.9,7.2,593,2,738.75
